"","Company","User_ID","N_Prev_Ten"
"50190","Microsoft","30777078",5
"50198","Microsoft","88947323",4
"50207","Microsoft","6642471",4
"50220","Microsoft","145241141",2
"50228","Microsoft","19376057",6
"50236","Apple","401595194",1
"50242","Microsoft","15007606",1
"50247","Microsoft","1602563",5
"50276","Microsoft","48426965",4
"50277","Microsoft","279107877",1
"50278","Microsoft","309110896",1
"50279","Microsoft","40754607",1
"50287","Microsoft","280187",1
"50292","Microsoft","19270911",1
"50297","Microsoft","2236890",4
"50299","Microsoft","185613770",2
"50304","Microsoft","6501972",1
"50310","Microsoft","1274193",6
"50312","Microsoft","4633307",1
"50317","Microsoft","25595430",2
"50319","Microsoft","86264423",1
"50321","Microsoft","112421538",1
"50328","Microsoft","77784943",7
"50335","Microsoft","4277742",2
"50336","Microsoft","4277742",3
"50337","Amazon","4277742",4
"50341","Microsoft","1181482",3
"50342","Microsoft","34835892",1
"50348","Microsoft","87809581",6
"50356","Microsoft","2588515",6
"50359","Microsoft","34143852",3
"50360","Microsoft","34143852",4
"50365","Microsoft","6123859",5
"50368","Microsoft","8549065",3
"50369","Microsoft","8549065",4
"50376","Microsoft","107804186",3
"50377","Microsoft","107804186",4
"50379","Microsoft","166930610",1
"50382","Microsoft","3843223",3
"50386","Microsoft","39872694",3
"50392","Microsoft","6522877",2
"50395","Microsoft","11906762",1
"50413","Microsoft","1068834",8
"50414","Microsoft","53591516",1
"50418","Microsoft","52635000",1
"50419","Microsoft","13082349",1
"50422","Microsoft","61350152",1
"50428","Microsoft","13230670",1
"50430","Amazon","13230670",3
"50436","Apple","189511324",1
"50438","Microsoft","189511324",3
"50446","Microsoft","16299410",4
"50447","Microsoft","404383270",1
"50456","Microsoft","199064270",4
"50458","Microsoft","29072270",2
"50466","Microsoft","179318865",8
"50469","Microsoft","197257379",1
"50477","Microsoft","79084401",8
"50490","Google","14075439",4
"50499","Microsoft","45797229",5
"50503","Microsoft","53352220",4
"50509","Microsoft","226469144",3
"50518","Microsoft","18685445",1
"50534","Microsoft","23606827",7
"50554","Microsoft","24004513",9
"50559","Microsoft","1571271",3
"50562","Microsoft","1571271",6
"50565","Microsoft","1571271",9
"50574","Microsoft","11101832",8
"50577","Microsoft","13136296",2
"50585","Microsoft","10191686",3
"50589","Microsoft","188150589",3
"50591","Microsoft","46170922",1
"50598","Microsoft","53616495",1
"50604","Microsoft","1119746",3
"50610","Microsoft","2244531",5
"50619","Microsoft","5566842",4
"50622","Microsoft","58775708",2
"50623","Facebook","58775708",3
"50626","Microsoft","510551",3
"50644","Microsoft","75002514",4
"50646","Microsoft","10638575",2
"50670","Microsoft","3580233",8
"50674","Microsoft","58230965",4
"50676","Microsoft","49033979",2
"50681","Microsoft","59352668",3
"50683","Microsoft","45285088",1
"50685","Microsoft","10316255",1
"50689","Microsoft","25818002",3
"50697","Microsoft","99171439",8
"50698","Microsoft","26329485",1
"50699","Microsoft","128309184",1
"50702","Microsoft","495298",2
"50712","Microsoft","215945160",3
"50716","Microsoft","110629069",1
"50724","Microsoft","1174245",2
"50726","Microsoft","5160038",1
"50727","Microsoft","167149455",1
"50734","Microsoft","16363175",3
"50742","Microsoft","6499779",1
"50759","Microsoft","13582252",2
"50767","Microsoft","22216281",3
"50772","Microsoft","125673280",2
"50773","Microsoft","98601771",1
"50780","Microsoft","12144462",5
"50792","Microsoft","106087305",2
"50799","Microsoft","38251585",7
"50807","Microsoft","64611362",3
"50809","Microsoft","12047972",2
"50814","Microsoft","59969494",4
"50821","Microsoft","104493749",1
"50826","Microsoft","52450076",1
"50828","Microsoft","52450076",3
"50833","Google","24462747",4
"50839","Microsoft","90596436",3
"50841","Microsoft","99317680",2
"50844","Microsoft","12892938",3
"50845","Facebook","80646972",1
"50853","Microsoft","211753248",2
"50858","Microsoft","118562053",3
"50862","Microsoft","488569",2
"50884","Microsoft","155589828",2
"50892","Microsoft","2443786",5
"50898","Microsoft","20946687",4
"50905","Microsoft","628969",4
"50907","Microsoft","628969",6
"50910","Microsoft","99416637",1
"50913","Microsoft","61122448",2
"50918","Microsoft","263334036",5
"50920","Microsoft","170608301",1
"50937","Microsoft","8883295",8
"50941","Microsoft","2233898",4
"50945","Google","12684551",4
"50951","Microsoft","11018449",5
"50962","Microsoft","2467102",10
"50964","Microsoft","243444",1
"50970","Microsoft","139731",2
"50971","Microsoft","139731",3
"50973","Google","139731",5
"50982","Microsoft","4951348",3
"50989","Microsoft","89392281",6
"50991","Microsoft","158601105",1
"51003","Microsoft","123086868",8
"51004","Microsoft","83674049",1
"51007","Apple","83674049",4
"51015","Microsoft","15618132",3
"51023","Microsoft","616252",3
"51025","Microsoft","616252",5
"51028","Microsoft","9352086",1
"51031","Microsoft","9516544",2
"51035","Microsoft","7383578",4
"51049","Microsoft","55293876",2
"51059","Microsoft","6250974",6
"51069","Microsoft","1745048",2
"51079","Microsoft","28008130",1
"51080","Microsoft","139074318",1
"51083","Microsoft","5265240",3
"51085","Microsoft","13333286",1
"51086","Amazon","13333286",2
"51088","Microsoft","2375991",1
"51089","Microsoft","91019977",1
"51093","Microsoft","9192346",2
"51098","Microsoft","94473808",5
"51106","Microsoft","2120579",4
"51108","Microsoft","2120579",6
"51115","Microsoft","380519",2
"51127","Microsoft","185838713",3
"51131","Amazon","29612958",3
"51141","Microsoft","35153563",4
"51148","Microsoft","12823408",4
"51157","Microsoft","25693164",7
"51158","Microsoft","25693164",8
"51164","Microsoft","22489071",6
"51173","Microsoft","34214750",3
"51181","Microsoft","5537670",1
"51206","Microsoft","286130748",2
"51210","Microsoft","83866614",2
"51214","Microsoft","389509",3
"51222","Microsoft","1554507",3
"51223","Microsoft","1554507",4
"51243","Microsoft","69093013",4
"51258","Microsoft","2438610",3
"51263","Microsoft","5547221",3
"51272","Microsoft","13381299",5
"51274","Microsoft","18550530",2
"51281","Microsoft","12377319",4
"51287","Microsoft","184387173",2
"51299","Microsoft","19801940",2
"51305","Microsoft","82724706",2
"51319","Microsoft","7565741",4
"51322","Microsoft","38572231",3
"51328","Microsoft","2405880",5
"51342","Microsoft","51867373",3
"51356","Microsoft","70521017",1
"51358","Microsoft","33229668",1
"51362","Microsoft","51329738",3
"51383","Microsoft","1116946",11
"51403","Microsoft","62437735",4
"51409","Microsoft","136824843",4
"51413","Microsoft","868728",4
"51420","Microsoft","10224257",6
"51428","Microsoft","241867180",2
"51431","Microsoft","13511357",2
"51441","Microsoft","182482829",4
"51443","Microsoft","10884768",1
"51445","Microsoft","100688506",2
"51451","Microsoft","11247165",3
"51462","Microsoft","44893586",11
"51463","Microsoft","32830660",1
"51471","Microsoft","27855475",3
"51472","Microsoft","27855475",4
"51475","Microsoft","17213690",3
"51493","Microsoft","4518324",4
"51495","Microsoft","180044784",2
"51503","Amazon","39410886",6
"51507","Microsoft","827288",1
"51508","Microsoft","5036060",1
"51511","Microsoft","101982989",3
"51519","Microsoft","3263203",7
"51524","Microsoft","11015709",3
"51538","Microsoft","65388564",1
"51543","Microsoft","40602414",4
"51549","Microsoft","4310775",3
"51553","Microsoft","207969843",2
"51565","Google","3091221",4
"51566","Microsoft","3091221",5
"51572","Microsoft","17621501",4
"51576","Microsoft","63198832",3
"51577","Microsoft","59775948",1
"51582","Microsoft","53690664",2
"51585","Microsoft","8442220",2
"51590","Microsoft","91110189",3
"51596","Microsoft","21918424",1
"51597","Microsoft","21918424",2
"51600","Microsoft","3749721",2
"51603","Microsoft","12551230",2
"51607","Microsoft","6233349",2
"51614","Microsoft","7558481",2
"51622","Microsoft","26764346",3
"51624","Apple","23112020",1
"51627","Microsoft","23112020",4
"51630","Microsoft","117536695",3
"51633","Microsoft","6001222",3
"51640","Microsoft","16701799",2
"51646","Microsoft","182803745",2
"51649","Microsoft","296080357",3
"51652","Microsoft","4177585",1
"51654","Amazon","4177585",3
"51658","Apple","4177585",7
"51660","Microsoft","7167969",2
"51668","Microsoft","38993434",6
"51672","Microsoft","12265023",4
"51679","Microsoft","5323242",4
"51683","Microsoft","9992895",2
"51696","Microsoft","28855011",1
"51710","Microsoft","79024692",4
"51736","Microsoft","127251931",4
"51752","Microsoft","1109777",2
"51767","Microsoft","19445939",2
"51776","Microsoft","997889",5
"51781","Microsoft","14350610",3
"51783","Microsoft","14350610",4
"51792","Microsoft","65571209",4
"51794","Microsoft","386660",2
"51802","Microsoft","2286729",1
"51803","Microsoft","2286729",2
"51804","Microsoft","4027783",1
"51807","Microsoft","209725940",3
"51827","Apple","5916102",1
"51833","Microsoft","4897144",3
"51838","Microsoft","50404958",2
"51844","Microsoft","48340113",3
"51846","Microsoft","7691144",2
"51851","Microsoft","116425431",1
"51856","Microsoft","82949495",3
"51857","Microsoft","115035237",1
"51860","Microsoft","33808310",2
"51864","Microsoft","13958",4
"51870","Microsoft","2942146",6
"51874","Microsoft","2942146",10
"51880","Microsoft","448987",3
"51884","Microsoft","3822669",2
"51890","Google","175377680",1
"51891","Microsoft","175377680",2
"51894","Amazon","661750",2
"51897","Microsoft","661750",5
"51904","Microsoft","73698545",4
"51909","Microsoft","4020573",5
"51921","Microsoft","6119097",3
"51929","Microsoft","4833193",5
"51943","Microsoft","76232380",5
"51947","Microsoft","70853851",4
"51965","Microsoft","50138277",15
"51968","Microsoft","5177991",2
"51972","Microsoft","5440615",4
"51978","Microsoft","209973729",1
"51981","Microsoft","39697754",3
"51993","Microsoft","196061451",2
"51996","Microsoft","67028108",2
"52009","Microsoft","5461974",7
"52010","Microsoft","34203945",1
"52013","Microsoft","160087272",3
"52015","Microsoft","48710618",1
"52021","Microsoft","41023551",3
"52026","Microsoft","84421660",4
"52038","Microsoft","64708704",1
"52044","Microsoft","142662187",4
"52048","Apple","278260575",1
"52051","Microsoft","33066435",2
"52052","Microsoft","42401157",1
"52061","Microsoft","14356001",3
"52066","Microsoft","2904704",3
"52076","Microsoft","100399513",2
"52079","Amazon","12007546",3
"52085","Microsoft","122641694",3
"52089","Microsoft","6470067",3
"52093","Microsoft","31147909",2
"52099","Microsoft","34517809",1
"52124","Microsoft","2046789",9
"52130","Microsoft","47629439",4
"52131","Microsoft","47629439",5
"52136","Microsoft","20192694",3
"52139","Microsoft","87584879",2
"52143","Google","38310791",4
"52150","Microsoft","226210443",3
"52152","Microsoft","45659843",1
"52158","Microsoft","5792960",2
"52162","Microsoft","79632612",3
"52166","Google","17562137",1
"52167","Microsoft","3157473",1
"52172","Microsoft","25166872",2
"52176","Amazon","86913677",2
"52177","Microsoft","86913677",3
"52181","Microsoft","118161457",4
"52187","Microsoft","731173",2
"52194","Google","11404867",5
"52198","Microsoft","36603888",4
"52199","Microsoft","63023588",1
"52210","Microsoft","2615700",7
"52213","Microsoft","74042226",2
"52225","Microsoft","112803918",6
"52241","Microsoft","2222375",4
"52261","Google","15916088",3
"52266","Microsoft","117721427",1
"52270","Microsoft","1159525",4
"52272","Microsoft","2280402",1
"52288","Microsoft","16910990",4
"52312","Microsoft","72510902",2
"52320","Microsoft","80022154",8
"52329","Microsoft","4975583",5
"52355","Microsoft","24333846",1
"52361","Microsoft","26496721",4
"52365","Microsoft","14351919",1
"52370","Microsoft","56013357",2
"52373","Microsoft","20742686",2
"52377","Microsoft","1752263",4
"52381","Microsoft","6709328",4
"52386","Microsoft","7105564",5
"52394","Microsoft","25779483",4
"52398","Microsoft","226599807",4
"52404","Microsoft","3360641",2
"52405","Amazon","3360641",3
"52412","Microsoft","1920556",1
"52422","Microsoft","43565806",1
"52433","Microsoft","850523",7
"52435","Microsoft","5512381",1
"52436","Microsoft","5512381",2
"52440","Microsoft","159473736",4
"52445","Microsoft","13194433",5
"52447","Microsoft","5964119",2
"52450","Microsoft","686985",2
"52454","Microsoft","4216113",3
"52456","Microsoft","1921701",1
"52460","Microsoft","3296032",4
"52479","Microsoft","14114839",2
"52485","Microsoft","8204573",3
"52486","Microsoft","110013708",1
"52490","Amazon","54538932",4
"52498","Microsoft","10370531",5
"52502","Microsoft","69500027",2
"52509","Microsoft","14315342",2
"52519","Microsoft","36498017",9
"52523","Amazon","98447000",3
"52528","Microsoft","170569286",5
"52547","Microsoft","12926506",2
"52550","Microsoft","13015280",2
"52556","Microsoft","17013442",6
"52559","Microsoft","102719268",3
"52560","Microsoft","26901746",1
"52563","Microsoft","35542309",2
"52564","Microsoft","35542309",3
"52565","Microsoft","35542309",4
"52566","Microsoft","35542309",5
"52571","Microsoft","57553476",1
"52573","Microsoft","68684490",1
"52608","Microsoft","35613029",3
"52618","Microsoft","186267578",3
"52619","Facebook","186267578",4
"52625","Microsoft","4058340",6
"52630","Microsoft","227047150",1
"52633","Google","215005644",2
"52635","Microsoft","94336137",2
"52651","Microsoft","323670650",4
"52655","Microsoft","26254174",4
"52658","Microsoft","41304661",2
"52662","Microsoft","13188366",1
"52663","Microsoft","145471949",1
"52666","Microsoft","83631678",3
"52668","Microsoft","1632304",2
"52679","Microsoft","55304234",2
"52684","Microsoft","32952260",1
"52689","Microsoft","40083723",4
"52691","Microsoft","11250377",2
"52695","Microsoft","4114299",2
"52699","Microsoft","32875628",1
"52700","Microsoft","32875628",2
"52703","Microsoft","4614952",3
"52717","Microsoft","174156933",11
"52747","Microsoft","119851677",4
"52748","Microsoft","14134746",1
"52751","Microsoft","14134746",4
"52755","Microsoft","2140210",3
"52764","Microsoft","292690998",3
"52772","Microsoft","5862066",5
"52775","Microsoft","4359342",1
"52776","Microsoft","56846454",1
"52777","Amazon","56846454",2
"52781","Microsoft","17624981",4
"52790","Microsoft","50838550",2
"52797","Microsoft","89317",5
"52800","Amazon","89317",8
"52804","Microsoft","61053173",4
"52814","Microsoft","35257800",5
"52821","Microsoft","134822200",4
"52824","Microsoft","16049988",1
"52828","Microsoft","85350556",2
"52830","Microsoft","83992718",1
"52848","Microsoft","8954374",4
"52851","Microsoft","141775660",1
"52858","Microsoft","3435520",4
"52862","Microsoft","14809602",4
"52863","Microsoft","22593378",1
"52864","Amazon","22593378",2
"52880","Microsoft","70615173",2
"52892","Microsoft","25789703",5
"52895","Microsoft","25227162",2
"52896","Microsoft","1550112",1
"52904","Microsoft","558613",1
"52915","Microsoft","160205253",2
"52927","Microsoft","126173347",2
"52928","Amazon","126173347",3
"52932","Microsoft","270005500",1
"52942","Microsoft","59673",5
"52956","Microsoft","16803451",5
"52969","Amazon","14228429",5
"52972","Microsoft","121254203",3
"52981","Microsoft","87832692",3
"53006","Microsoft","706664",3
"53012","Facebook","72003377",1
"53019","Microsoft","10205120",2
"53027","Microsoft","1443015",5
"53036","Microsoft","75087182",4
"53042","Microsoft","23364810",1
"53047","Google","115988245",1
"53051","Microsoft","48496548",3
"53059","Microsoft","51774218",3
"53060","Microsoft","796905",1
"53063","Microsoft","74729099",3
"53071","Microsoft","36512345",3
"53078","Microsoft","14032497",2
"53081","Microsoft","3090968",2
"53100","Microsoft","85804964",1
"53105","Microsoft","11804395",3
"53112","Microsoft","161475900",5
"53114","Microsoft","50631166",2
"53125","Amazon","21372085",1
"53127","Microsoft","7688264",1
"53133","Microsoft","178155380",3
"53135","Microsoft","31618521",1
"53139","Microsoft","71801752",4
"53148","Microsoft","50018926",6
"53151","Microsoft","358062373",1
"53158","Microsoft","194428520",2
"53161","Microsoft","15044388",2
"53168","Microsoft","63113561",1
"53178","Microsoft","32774651",3
"53181","Microsoft","13787599",1
"53183","Microsoft","59382046",1
"53192","Microsoft","299501099",1
"53197","Microsoft","5599307",4
"53206","Microsoft","13990477",1
"53217","Microsoft","88534311",2
"53221","Amazon","142366047",1
"53222","Microsoft","140980144",1
"53224","Microsoft","125470154",1
"53234","Microsoft","250462",6
"53256","Microsoft","29002808",1
"53257","Microsoft","135594990",1
"53261","Microsoft","296989917",4
"53264","Microsoft","19820491",1
"53268","Microsoft","118781506",1
"53269","Microsoft","118781506",2
"53270","Microsoft","81404313",1
"53279","Microsoft","22547046",2
"53292","Microsoft","33131819",11
"53326","Microsoft","10475207",2
"53340","Microsoft","212045213",3
"53344","Microsoft","1152374",4
"53346","Microsoft","33497581",1
"53347","Microsoft","33497581",2
"53353","Microsoft","15958640",6
"53360","Microsoft","52493835",4
"53363","Microsoft","20418172",3
"53370","Microsoft","18698338",3
"53373","Microsoft","173929671",1
"53380","Microsoft","34446587",7
"53381","Microsoft","27185467",1
"53385","Microsoft","104562044",4
"53388","Microsoft","77811615",1
"53395","Microsoft","188147805",4
"53406","Microsoft","7042928",2
"53407","Microsoft","186956231",1
"53411","Microsoft","125217963",1
"53414","Microsoft","11933946",1
"53418","Microsoft","138770540",2
"53423","Microsoft","28781489",4
"53426","Microsoft","25314224",2
"53431","Microsoft","3847400",2
"53436","Microsoft","237539611",2
"53437","Microsoft","48785975",1
"53447","Microsoft","3950914",4
"53458","Microsoft","72413413",3
"53461","Microsoft","13354628",2
"53477","Microsoft","28468685",2
"53482","Microsoft","95971486",3
"53492","Microsoft","469083",4
"53495","Microsoft","12239458",2
"53504","Microsoft","24456612",3
"53505","Microsoft","76334545",1
"53511","Microsoft","2830291",1
"53516","Amazon","2830291",6
"53524","Microsoft","1129809",2
"53543","Microsoft","17464124",3
"53550","Microsoft","2242238",3
"53559","Microsoft","1345599",5
"53563","Microsoft","160578843",3
"53566","Microsoft","4545885",2
"53574","Microsoft","18430458",4
"53575","Amazon","18430458",5
"53584","Microsoft","121644152",1
"53587","Microsoft","121644152",4
"53588","Microsoft","109668191",1
"53591","Microsoft","203515747",1
"53592","Microsoft","18915453",1
"53594","Microsoft","32257975",2
"53605","Microsoft","1136108",7
"53609","Microsoft","35795229",2
"53615","Microsoft","4440869",4
"53637","Amazon","9195759",1
"53641","Microsoft","560217",4
"53646","Microsoft","45276176",3
"53652","Microsoft","23486759",6
"53667","Microsoft","152942973",15
"53680","Microsoft","118295225",1
"53685","Microsoft","78751811",2
"53697","Microsoft","1229101",1
"53698","Amazon","1229101",2
"53705","Microsoft","37380948",1
"53710","Microsoft","16775980",1
"53713","Microsoft","69004799",3
"53720","Microsoft","100555722",6
"53741","Apple","266745408",4
"53745","Microsoft","266745408",8
"53746","Google","266745408",9
"53752","Microsoft","531190",6
"53755","Microsoft","72411639",2
"53756","Amazon","72411639",3
"53762","Microsoft","2051396",5
"53775","Microsoft","1005707",4
"53777","Microsoft","20738552",1
"53788","Microsoft","192228659",6
"53804","Microsoft","21855025",2
"53810","Microsoft","4568525",5
"53813","Microsoft","327304",3
"53814","Microsoft","327304",4
"53815","Microsoft","327304",5
"53816","Microsoft","41128486",1
"53819","Microsoft","16839262",3
"53822","Microsoft","37948781",3
"53826","Apple","2664808",1
"53828","Microsoft","2664808",3
"53830","Microsoft","12546604",2
"53849","Microsoft","73761597",1
"53858","Microsoft","23156653",4
"53866","Apple","11209056",5
"53873","Microsoft","60735348",3
"53884","Microsoft","470712617",6
"53891","Microsoft","265024",2
"53893","Microsoft","265024",4
"53900","Microsoft","16395654",3
"53901","Microsoft","3431685",1
"53902","Microsoft","3431685",2
"53912","Microsoft","10746886",3
"53926","Microsoft","44426320",1
"53940","Microsoft","1685433",5
"53945","Microsoft","89000328",1
"53953","Microsoft","26259869",6
"53959","Microsoft","2792855",3
"53963","Microsoft","9528351",2
"53967","Microsoft","3308462",4
"53971","Microsoft","145660424",2
"53983","Microsoft","22438108",1
"53987","Microsoft","481542",2
"53993","Microsoft","129589667",5
"53995","Microsoft","36777895",2
"54004","Microsoft","50097928",9
"54007","Microsoft","1539030",2
"54012","Microsoft","5364032",2
"54042","Microsoft","8587864",23
"54048","Microsoft","26265014",6
"54050","Microsoft","4997482",2
"54074","Microsoft","75646425",2
"54081","Microsoft","82241977",3
"54082","Facebook","82241977",4
"54087","Microsoft","111712704",2
"54089","Microsoft","6552433",2
"54102","Amazon","23983765",3
"54103","Microsoft","42026778",1
"54106","Microsoft","103037460",3
"54109","Microsoft","74532523",3
"54114","Microsoft","10325966",5
"54116","Microsoft","2618219",2
"54119","Microsoft","32033143",1
"54123","Microsoft","142546099",2
"54132","Microsoft","7710977",4
"54136","Microsoft","7756899",3
"54146","Microsoft","50649749",6
"54153","Microsoft","2666724",1
"54184","Microsoft","9412129",3
"54191","Microsoft","9430477",3
"54198","Microsoft","21269874",5
"54199","Microsoft","21269874",6
"54209","Microsoft","29031070",4
"54211","Microsoft","17831047",1
"54219","Microsoft","15997284",1
"54221","Microsoft","28533897",1
"54231","Microsoft","141445997",1
"54236","Microsoft","7327999",5
"54242","Microsoft","174082491",3
"54245","Microsoft","65582240",3
"54255","Microsoft","252116578",3
"54260","Microsoft","33909349",3
"54262","Microsoft","29760646",1
"54281","Microsoft","10903817",2
"54283","Microsoft","22953678",2
"54288","Microsoft","10627751",2
"54294","Microsoft","5401887",3
"54299","Microsoft","45430228",3
"54300","Microsoft","30656627",1
"54306","Microsoft","16626323",1
"54307","Microsoft","581741140",1
"54308","Microsoft","188520154",1
"54312","Microsoft","51267464",1
"54318","Microsoft","10437507",2
"54324","Microsoft","166301270",3
"54327","Microsoft","3361632",2
"54330","Microsoft","8297026",1
"54336","Amazon","8297026",7
"54341","Microsoft","36934148",5
"54346","Microsoft","53040716",5
"54347","Microsoft","1758971",1
"54360","Microsoft","46378292",2
"54364","Microsoft","10738377",3
"54371","Microsoft","24129027",5
"54375","Microsoft","9593787",2
"54381","Microsoft","10525201",5
"54383","Microsoft","88593783",1
"54386","Microsoft","46976350",1
"54400","Microsoft","4162163",3
"54408","Microsoft","35626169",5
"54423","Microsoft","23926426",8
"54437","Microsoft","31204577",3
"54448","Microsoft","77034830",4
"54453","Microsoft","8312464",5
"54458","Microsoft","82186197",3
"54472","Microsoft","1028420",4
"54481","Microsoft","86149536",5
"54484","Microsoft","93687646",3
"54520","Microsoft","7377406",4
"54522","Microsoft","64261442",1
"54529","Microsoft","11133805",7
"54551","Microsoft","55942052",3
"54555","Microsoft","2455910",3
"54556","Google","231576710",1
"54562","Microsoft","15974857",5
"54568","Microsoft","11858783",2
"54572","Microsoft","232548882",1
"54575","Microsoft","11540853",3
"54591","Amazon","15874042",1
"54594","Microsoft","20540283",3
"54600","Microsoft","7784601",5
"54602","Microsoft","521697",1
"54610","Microsoft","2912100",7
"54621","Microsoft","17107306",2
"54628","Microsoft","1979785",5
"54643","Microsoft","5545060",1
"54652","Microsoft","6481603",1
"54665","Microsoft","117446595",2
"54671","Microsoft","19588070",4
"54681","Microsoft","29009161",10
"54682","Microsoft","162489619",1
"54689","Microsoft","75283578",5
"54693","Microsoft","311887",4
"54700","Amazon","94042826",4
"54703","Google","822695",1
"54704","Microsoft","822695",2
"54707","Amazon","822695",5
"54723","Amazon","98648640",3
"54724","Microsoft","98648640",4
"54730","Microsoft","7545630",5
"54735","Microsoft","3498666",5
"54742","Microsoft","616962",1
"54755","Microsoft","151097223",7
"54761","Microsoft","74971022",1
"54767","Microsoft","144398401",1
"54774","Microsoft","12407181",5
"54782","Microsoft","12402601",2
"54793","Microsoft","28315373",8
"54798","Microsoft","5485217",3
"54805","Microsoft","42006762",2
"54812","Microsoft","38003498",2
"54816","Microsoft","389153788",2
"54818","Microsoft","31882879",2
"54829","Microsoft","78999602",2
"54832","Microsoft","1686468",2
"54841","Microsoft","26497505",4
"54849","Microsoft","99989635",7
"54853","Microsoft","17063990",2
"54854","Microsoft","13899548",1
"54862","Microsoft","3635514",4
"54870","Microsoft","52960016",2
"54877","Microsoft","5907818",3
"54881","Microsoft","5994013",2
"54883","Microsoft","330636247",1
"54886","Microsoft","330636247",4
"54900","Microsoft","235069677",3
"54904","Google","57529442",4
"54919","Microsoft","7644619",3
"54921","Microsoft","116558997",2
"54928","Google","15309242",2
"54934","Microsoft","1911353",3
"54958","Microsoft","125800133",3
"54977","Microsoft","482379",4
"54980","Microsoft","259401225",2
"54985","Microsoft","139901120",1
"54987","Microsoft","68407598",1
"54998","Microsoft","13151953",2
"55008","Microsoft","148238434",2
"55022","Amazon","13077336",3
"55023","Microsoft","13077336",4
"55033","Microsoft","2583430",3
"55034","Microsoft","7987988",1
"55038","Microsoft","30231097",3
"55042","Microsoft","27550541",3
"55046","Microsoft","477530432",1
"55051","Microsoft","96534825",3
"55056","Microsoft","7796213",2
"55062","Microsoft","61310545",2
"55064","Microsoft","71688709",2
"55066","Microsoft","84410575",2
"55070","Microsoft","165868628",1
"55080","Microsoft","48658121",7
"55086","Microsoft","39255012",3
"55101","Microsoft","292993",4
"55105","Microsoft","51786084",4
"55109","Microsoft","10264582",1
"55111","Microsoft","110473407",1
"55115","Microsoft","392577",4
"55130","Microsoft","122296994",2
"55137","Microsoft","34003250",1
"55142","Microsoft","76601657",3
"55144","Microsoft","2273754",2
"55149","Microsoft","2690793",4
"55151","Microsoft","47266007",2
"55171","Microsoft","5295407",5
"55175","Microsoft","62663082",4
"55180","Microsoft","79340080",3
"55192","Microsoft","89542438",4
"55196","Microsoft","52875576",3
"55206","Microsoft","18897273",2
"55219","Microsoft","76995250",3
"55222","Microsoft","19818983",2
"55236","Microsoft","5541213",4
"55237","Amazon","5541213",5
"55243","Microsoft","152502688",5
"55246","Microsoft","27492228",3
"55253","Microsoft","400556442",2
"55257","Microsoft","192528",1
"55260","Microsoft","2015141",1
"55261","Microsoft","2015141",2
"55276","Microsoft","23766061",1
"55281","Google","124485066",2
"55286","Microsoft","9480835",1
"55293","Microsoft","77296",1
"55299","Microsoft","72981803",1
"55307","Microsoft","187296106",1
"55321","Microsoft","116425061",1
"55325","Microsoft","144346211",2
"55343","Microsoft","28198081",9
"55348","Microsoft","21783540",3
"55349","Microsoft","308158818",1
"55352","Microsoft","6558170",3
"55353","Apple","6558170",4
"55360","Microsoft","152278788",4
"55361","Facebook","152278788",5
"55364","Microsoft","105584433",2
"55370","Microsoft","15260361",3
"55374","Microsoft","1751045",3
"55380","Microsoft","12456089",5
"55383","Microsoft","20687913",3
"55398","Microsoft","25022363",3
"55414","Microsoft","120574820",2
"55421","Microsoft","1105427",4
"55444","Microsoft","30449064",4
"55448","Microsoft","13154721",2
"55452","Microsoft","85310507",1
"55460","Google","46980085",5
"55462","Microsoft","147111290",2
"55463","Microsoft","147111290",3
"55475","Microsoft","13578131",8
"55482","Microsoft","26063463",2
"55488","Microsoft","2834413",4
"55490","Microsoft","35120897",2
"55492","Microsoft","15676814",1
"55499","Microsoft","14500578",5
"55502","Microsoft","42632248",3
"55505","Microsoft","781148",1
"55510","Amazon","20660160",2
"55527","Microsoft","204358136",5
"55529","Microsoft","24447658",2
"55532","Microsoft","279714789",3
"55533","Microsoft","34135903",1
"55537","Microsoft","413110880",4
"55541","Microsoft","3304930",4
"55546","Microsoft","1220425",2
"55554","Microsoft","216397615",1
"55559","Microsoft","131710887",3
"55564","Microsoft","13063723",3
"55566","Microsoft","25262189",1
"55575","Microsoft","81694549",6
"55585","Microsoft","7887797",3
"55586","Microsoft","5269471",1
"55592","Microsoft","62223",2
"55593","Amazon","62223",3
"55599","Microsoft","36129555",6
"55605","Microsoft","17623198",2
"55609","Microsoft","35354119",3
"55614","Microsoft","4246547",4
"55620","Amazon","117259949",6
"55629","Microsoft","12907486",1
"55659","Microsoft","1311966",3
"55671","Microsoft","18850840",4
"55675","Microsoft","10299676",1
"55692","Microsoft","47704544",4
"55697","Microsoft","48907647",2
"55704","Google","74423471",3
"55726","Microsoft","243521299",1
"55728","Microsoft","15309714",1
"55758","Microsoft","20497092",1
"55766","Microsoft","4021510",2
"55771","Amazon","61535846",4
"55773","Microsoft","37778327",2
"55784","Microsoft","7577377",6
"55791","Microsoft","601709",4
"55797","Microsoft","4833110",6
"55803","Microsoft","12492415",5
"55809","Microsoft","20972001",5
"55817","Microsoft","9534006",1
"55818","Microsoft","5353913",1
"55822","Microsoft","16788223",3
"55826","Microsoft","120780256",1
"55850","Microsoft","1069263",2
"55851","Microsoft","24713625",1
"55854","Microsoft","5140374",3
